2022-03-13 17:22:58,083 DEBUG    debug
2022-05-04 02:29:57,009 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'action': 'message', 'time': 1651613396.9984667, 'sender': 'test4', 'recipient': 'all', 'text': 'gfgdf'}
2022-05-04 02:29:57,017 INFO     Received message from [test4] to [all]: gfgdf
2022-05-04 02:29:57,017 INFO     Received message from [test4] to [all]: gfgdf
2022-05-04 02:29:57,017 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44970), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:29:57,017 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44968), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:29:57,018 INFO     Received message from [test4] to [all]: gfgdf
2022-05-04 02:29:57,018 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44972), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:30:57,627 DEBUG    Message dict created: {'action': 'message', 'user': {'username': 'test3'}, 'time': 1651613457.627938, 'text': 'jj'}
2022-05-04 02:30:57,628 DEBUG    Calling [post_data] from function [sender_cycle] with args: ({'action': 'message', 'user': {'username': 'test3'}, 'time': 1651613457.627938, 'text': 'jj'}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44970), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:30:57,628 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:33:43,235 CRITICAL Connection to server has dropped: [Errno 104] Connection reset by peer
2022-05-04 02:37:52,475 DEBUG    Client app started with args: ['-n', 'test1']
2022-05-04 02:37:52,511 INFO     Connected to server address: 127.0.0.1:7777
2022-05-04 02:37:52,511 DEBUG    Creating presence message from test1
2022-05-04 02:37:52,512 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'test1'}, 'time': 1651613872.5121875}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45078), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:37:52,512 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:37:52,512 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45078), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:37:52,657 DEBUG    Client app started with args: ['-n', 'test2']
2022-05-04 02:37:52,698 INFO     Connected to server address: 127.0.0.1:7777
2022-05-04 02:37:52,698 DEBUG    Creating presence message from test2
2022-05-04 02:37:52,699 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'test2'}, 'time': 1651613872.6992543}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45080), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:37:52,699 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:37:52,700 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45080), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:37:52,700 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651613872.7001038, 'alert': 'OK'}
2022-05-04 02:37:52,701 INFO     Response status OK
2022-05-04 02:37:52,701 DEBUG    Response PRESENCE result: 200: OK
2022-05-04 02:37:52,701 DEBUG    Creating refresh contacts request from test1
2022-05-04 02:37:52,702 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651613872.7020342, 'user': {'username': 'test1'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45078), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:37:52,702 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:37:52,702 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45078), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:37:52,764 DEBUG    Client app started with args: ['-n', 'test3']
2022-05-04 02:37:52,787 INFO     Connected to server address: 127.0.0.1:7777
2022-05-04 02:37:52,788 DEBUG    Creating presence message from test3
2022-05-04 02:37:52,788 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'test3'}, 'time': 1651613872.7885435}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45082), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:37:52,788 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:37:52,789 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45082), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:37:52,794 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651613872.7937093, 'alert': '[]'}
2022-05-04 02:37:52,794 INFO     Response status OK
2022-05-04 02:37:52,794 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-04 02:37:52,795 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651613872.7952585, 'alert': 'OK'}
2022-05-04 02:37:52,796 INFO     Response status OK
2022-05-04 02:37:52,796 DEBUG    Response PRESENCE result: 200: OK
2022-05-04 02:37:52,796 DEBUG    Creating refresh contacts request from test2
2022-05-04 02:37:52,796 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651613872.7966254, 'user': {'username': 'test2'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45080), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:37:52,797 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:37:52,797 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45080), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:37:52,803 INFO     Connected to 127.0.0.1:7777 as test1
2022-05-04 02:37:52,804 INFO     Sender daemon [test1] UP
2022-05-04 02:37:52,804 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45078), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:37:52,804 INFO     Receiver daemon [test1] UP
2022-05-04 02:37:52,946 DEBUG    Client app started with args: ['-n', 'test4']
2022-05-04 02:37:52,967 INFO     Connected to server address: 127.0.0.1:7777
2022-05-04 02:37:52,968 DEBUG    Creating presence message from test4
2022-05-04 02:37:52,968 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'test4'}, 'time': 1651613872.9686801}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45084), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:37:52,969 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:37:52,969 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45084), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:37:52,973 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651613872.9727702, 'alert': '[]'}
2022-05-04 02:37:52,973 INFO     Response status OK
2022-05-04 02:37:52,973 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-04 02:37:52,975 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651613872.974491, 'alert': 'OK'}
2022-05-04 02:37:52,975 INFO     Response status OK
2022-05-04 02:37:52,975 DEBUG    Response PRESENCE result: 200: OK
2022-05-04 02:37:52,976 DEBUG    Creating refresh contacts request from test3
2022-05-04 02:37:52,976 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651613872.9763541, 'user': {'username': 'test3'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45082), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:37:52,976 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:37:52,977 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45082), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:37:52,987 INFO     Connected to 127.0.0.1:7777 as test2
2022-05-04 02:37:52,987 INFO     Sender daemon [test2] UP
2022-05-04 02:37:52,988 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45080), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:37:52,988 INFO     Receiver daemon [test2] UP
2022-05-04 02:37:53,244 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651613873.2416584, 'alert': '[]'}
2022-05-04 02:37:53,244 INFO     Response status OK
2022-05-04 02:37:53,244 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-04 02:37:53,245 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651613873.2448068, 'alert': 'OK'}
2022-05-04 02:37:53,245 INFO     Response status OK
2022-05-04 02:37:53,245 DEBUG    Response PRESENCE result: 200: OK
2022-05-04 02:37:53,245 DEBUG    Creating refresh contacts request from test4
2022-05-04 02:37:53,245 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651613873.2458255, 'user': {'username': 'test4'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45084), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:37:53,246 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:37:53,246 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45084), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:37:53,251 INFO     Connected to 127.0.0.1:7777 as test3
2022-05-04 02:37:53,251 INFO     Sender daemon [test3] UP
2022-05-04 02:37:53,252 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45082), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:37:53,252 INFO     Receiver daemon [test3] UP
2022-05-04 02:37:53,510 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651613873.510022, 'alert': '[]'}
2022-05-04 02:37:53,510 INFO     Response status OK
2022-05-04 02:37:53,510 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-04 02:37:53,517 INFO     Connected to 127.0.0.1:7777 as test4
2022-05-04 02:37:53,517 INFO     Sender daemon [test4] UP
2022-05-04 02:37:53,518 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45084), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:37:53,518 INFO     Receiver daemon [test4] UP
2022-05-04 02:37:56,451 DEBUG    Message dict created: {'action': 'message', 'user': {'username': 'test4'}, 'time': 1651613876.4511766, 'text': 'h'}
2022-05-04 02:37:56,451 DEBUG    Calling [post_data] from function [sender_cycle] with args: ({'action': 'message', 'user': {'username': 'test4'}, 'time': 1651613876.4511766, 'text': 'h'}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45084), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:37:56,451 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:37:56,564 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'action': 'message', 'time': 1651613876.5219107, 'sender': 'test4', 'recipient': 'all', 'text': 'h'}
2022-05-04 02:37:56,565 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'action': 'message', 'time': 1651613876.5219107, 'sender': 'test4', 'recipient': 'all', 'text': 'h'}
2022-05-04 02:37:56,568 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'action': 'message', 'time': 1651613876.5219107, 'sender': 'test4', 'recipient': 'all', 'text': 'h'}
2022-05-04 02:37:56,584 INFO     Received message from [test4] to [all]: h
2022-05-04 02:37:56,584 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45082), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:37:56,585 INFO     Received message from [test4] to [all]: h
2022-05-04 02:37:56,586 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45078), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:37:56,587 INFO     Received message from [test4] to [all]: h
2022-05-04 02:37:56,587 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45080), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:39:46,423 DEBUG    Client app started with args: ['-n', 'test4']
2022-05-04 02:39:46,480 CRITICAL Can't connect to 127.0.0.1:7777: [Errno 111] Connection refused
2022-05-04 02:39:46,481 DEBUG    Client app started with args: ['-n', 'test1']
2022-05-04 02:39:46,577 CRITICAL Can't connect to 127.0.0.1:7777: [Errno 111] Connection refused
2022-05-04 02:39:46,583 DEBUG    Client app started with args: ['-n', 'test2']
2022-05-04 02:39:46,639 DEBUG    Client app started with args: ['-n', 'test3']
2022-05-04 02:39:46,646 CRITICAL Can't connect to 127.0.0.1:7777: [Errno 111] Connection refused
2022-05-04 02:39:46,691 INFO     Connected to server address: 127.0.0.1:7777
2022-05-04 02:39:46,699 DEBUG    Creating presence message from test3
2022-05-04 02:39:46,699 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'test3'}, 'time': 1651613986.699458}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45114), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:39:46,700 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:39:46,700 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45114), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:39:46,944 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651613986.943888, 'alert': 'OK'}
2022-05-04 02:39:46,946 INFO     Response status OK
2022-05-04 02:39:46,946 DEBUG    Response PRESENCE result: 200: OK
2022-05-04 02:39:46,946 DEBUG    Creating refresh contacts request from test3
2022-05-04 02:39:46,948 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651613986.948077, 'user': {'username': 'test3'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45114), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:39:46,948 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:39:46,948 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45114), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:39:47,554 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651613987.5533025, 'alert': '[]'}
2022-05-04 02:39:47,554 INFO     Response status OK
2022-05-04 02:39:47,554 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-04 02:39:47,562 INFO     Connected to 127.0.0.1:7777 as test3
2022-05-04 02:39:47,595 INFO     Sender daemon [test3] UP
2022-05-04 02:39:47,596 INFO     Receiver daemon [test3] UP
2022-05-04 02:39:47,600 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45114), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:40:09,052 DEBUG    Message dict created: {'action': 'message', 'user': {'username': 'test3'}, 'time': 1651614009.0519726, 'text': 'ff'}
2022-05-04 02:40:09,052 DEBUG    Calling [post_data] from function [sender_cycle] with args: ({'action': 'message', 'user': {'username': 'test3'}, 'time': 1651614009.0519726, 'text': 'ff'}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45114), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:40:09,052 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:46:42,916 DEBUG    Client app started with args: ['-n', 'test1']
2022-05-04 02:46:42,956 INFO     Connected to server address: 127.0.0.1:7777
2022-05-04 02:46:42,957 DEBUG    Creating presence message from test1
2022-05-04 02:46:42,957 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'test1'}, 'time': 1651614402.9571924}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45202), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:46:42,957 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:46:42,957 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45202), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:46:42,987 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651614402.959495, 'alert': 'OK'}
2022-05-04 02:46:42,988 INFO     Response status OK
2022-05-04 02:46:42,988 DEBUG    Response PRESENCE result: 200: OK
2022-05-04 02:46:42,990 DEBUG    Creating refresh contacts request from test1
2022-05-04 02:46:42,992 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651614402.9922109, 'user': {'username': 'test1'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45202), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:46:42,994 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:46:42,996 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45202), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:46:43,149 DEBUG    Client app started with args: ['-n', 'test2']
2022-05-04 02:46:43,172 INFO     Connected to server address: 127.0.0.1:7777
2022-05-04 02:46:43,173 DEBUG    Creating presence message from test2
2022-05-04 02:46:43,174 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'test2'}, 'time': 1651614403.1735258}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45204), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:46:43,175 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:46:43,175 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45204), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:46:43,181 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651614403.1806617, 'alert': '[]'}
2022-05-04 02:46:43,181 INFO     Response status OK
2022-05-04 02:46:43,181 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-04 02:46:43,191 INFO     Connected to 127.0.0.1:7777 as test1
2022-05-04 02:46:43,191 INFO     Sender daemon [test1] UP
2022-05-04 02:46:43,192 INFO     Receiver daemon [test1] UP
2022-05-04 02:46:43,192 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45202), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:46:43,433 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651614403.43302, 'alert': 'OK'}
2022-05-04 02:46:43,433 INFO     Response status OK
2022-05-04 02:46:43,434 DEBUG    Response PRESENCE result: 200: OK
2022-05-04 02:46:43,434 DEBUG    Creating refresh contacts request from test2
2022-05-04 02:46:43,434 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651614403.4345505, 'user': {'username': 'test2'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45204), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:46:43,434 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:46:43,435 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45204), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:46:43,451 DEBUG    Client app started with args: ['-n', 'test3']
2022-05-04 02:46:43,470 INFO     Connected to server address: 127.0.0.1:7777
2022-05-04 02:46:43,471 DEBUG    Creating presence message from test3
2022-05-04 02:46:43,471 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'test3'}, 'time': 1651614403.471779}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45206), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:46:43,472 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:46:43,472 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45206), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:46:43,475 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651614403.4749656, 'alert': '[]'}
2022-05-04 02:46:43,475 INFO     Response status OK
2022-05-04 02:46:43,475 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-04 02:46:43,483 INFO     Connected to 127.0.0.1:7777 as test2
2022-05-04 02:46:43,483 INFO     Sender daemon [test2] UP
2022-05-04 02:46:43,483 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45204), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:46:43,484 INFO     Receiver daemon [test2] UP
2022-05-04 02:46:43,591 DEBUG    Client app started with args: ['-n', 'test4']
2022-05-04 02:46:43,613 INFO     Connected to server address: 127.0.0.1:7777
2022-05-04 02:46:43,613 DEBUG    Creating presence message from test4
2022-05-04 02:46:43,613 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'test4'}, 'time': 1651614403.613826}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45208), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:46:43,614 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:46:43,614 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45208), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:46:43,615 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651614403.6145065, 'alert': 'OK'}
2022-05-04 02:46:43,615 INFO     Response status OK
2022-05-04 02:46:43,615 DEBUG    Response PRESENCE result: 200: OK
2022-05-04 02:46:43,615 DEBUG    Creating refresh contacts request from test3
2022-05-04 02:46:43,615 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651614403.6156027, 'user': {'username': 'test3'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45206), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:46:43,615 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:46:43,615 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45206), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:46:43,899 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651614403.8990164, 'alert': '[]'}
2022-05-04 02:46:43,899 INFO     Response status OK
2022-05-04 02:46:43,900 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-04 02:46:43,904 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651614403.9001853, 'alert': 'OK'}
2022-05-04 02:46:43,905 INFO     Response status OK
2022-05-04 02:46:43,905 DEBUG    Response PRESENCE result: 200: OK
